,budget,genres,id,imdb_id,original_title,release_date,revenue,vote_average,vote_count
19068,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",414779.0,tt5664502,The River Thief,2016-10-14,0.0,6.0,9.0
19069,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",408219.0,tt4593196,Population Zero,2016-04-26,0.0,5.8,31.0
19070,0.0,"[{'id': 27, 'name': 'Horror'}]",418691.0,tt6149120,Shadows of the Dead,2016-10-22,0.0,5.5,14.0
19071,0.0,"[{'id': 28, 'name': 'Action'}]",464723.0,tt6236198,Executor,2016-07-05,0.0,5.6,4.0
19072,0.0,"[{'id': 53, 'name': 'Thriller'}]",402877.0,tt5714582,Lifeline,2016-05-06,0.0,7.0,1.0
19073,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",431643.0,tt6231588,Sinbad and the War of the Furies,2016-12-06,0.0,4.8,13.0
19074,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",383145.0,tt4454930,HoneyBee,2016-06-13,0.0,4.0,10.0
19075,0.0,"[{'id': 99, 'name': 'Documentary'}]",413579.0,tt3282712,Best Worst Thing That Ever Could Have Happened...,2016-10-09,0.0,7.5,19.0
19076,0.0,"[{'id': 53, 'name': 'Thriller'}]",405796.0,tt5183916,Hidden Truth,2016-03-12,0.0,5.5,12.0
19077,0.0,"[{'id': 99, 'name': 'Documentary'}]",366273.0,tt2493450,It's So Easy and Other Lies,2016-05-26,0.0,6.1,10.0
19078,500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",389099.0,tt5229082,The Other Wife,2016-03-13,0.0,5.8,13.0
19079,0.0,"[{'id': 99, 'name': 'Documentary'}]",252451.0,tt1339660,Defying the Nazis: The Sharps' War,2016-09-20,0.0,6.9,14.0
19080,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",437665.0,tt6304196,The Wrong House,2016-12-26,0.0,5.7,14.0
19081,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",394711.0,tt2515456,Destined,2017-11-17,0.0,6.0,2.0
19082,0.0,[],437508.0,tt6358260,Quantum Is Calling,2016-12-12,0.0,6.2,5.0
19083,0.0,"[{'id': 99, 'name': 'Documentary'}]",423213.0,tt6176138,Between,2016-11-14,0.0,5.0,2.0
19084,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}, {'id': 10749, 'name': 'Romance'}]",417062.0,tt6023560,"To Joey, with Love",2016-09-20,0.0,10.0,1.0
19085,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",421405.0,tt2558996,Dead Billy,2016-10-14,0.0,5.5,2.0
19086,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",417407.0,tt6071222,Meridian,2016-09-21,0.0,4.8,4.0
19087,0.0,"[{'id': 10402, 'name': 'Music'}]",405787.0,,Steve Hackett: The Total Experience Live in Liverpool,2016-06-24,0.0,7.0,1.0
19088,0.0,[],455433.0,tt4653906,Susie Sunshine,2016-08-23,0.0,5.0,1.0
19089,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",472349.0,tt5433758,Arrival,2016-05-25,0.0,6.0,4.0
19090,0.0,"[{'id': 99, 'name': 'Documentary'}]",407602.0,,Incredible Spiders,2016-05-21,0.0,6.0,1.0
19091,0.0,"[{'id': 10752, 'name': 'War'}]",535838.0,,Tango on the Balcony,2016-05-26,0.0,4.0,1.0
19092,0.0,[],451737.0,tt5424256,Pale Blue,2016-03-11,0.0,9.0,1.0
19093,0.0,"[{'id': 99, 'name': 'Documentary'}]",381065.0,tt4026570,In Pursuit of Silence,2016-03-12,0.0,6.3,14.0
19094,0.0,"[{'id': 18, 'name': 'Drama'}]",430141.0,tt5278806,Amexico,2016-05-10,0.0,4.0,1.0
19095,0.0,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",377357.0,tt3060390,Lawless Range,2016-01-05,0.0,5.2,2.0
19096,0.0,"[{'id': 27, 'name': 'Horror'}]",418327.0,tt3538666,Blood Is Blood,2016-09-02,0.0,6.5,8.0
19097,0.0,"[{'id': 18, 'name': 'Drama'}]",424399.0,tt4959876,Christmas Ranch,2016-12-20,0.0,4.7,6.0
19098,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",150201.0,tt3576044,You Are Not Alone,2016-06-23,0.0,5.5,4.0
19099,2000.0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",406044.0,tt1384803,The End Of The World As We Knew It,2008-06-14,0.0,10.0,1.0
19100,0.0,"[{'id': 27, 'name': 'Horror'}]",422472.0,tt4933238,Family Possessions,2016-10-21,0.0,5.7,6.0
19101,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",381020.0,tt4329394,Alive and Kicking,2017-01-06,0.0,6.6,14.0
19102,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 53, 'name': 'Thriller'}]",348611.0,tt4795692,Sister Cities,2016-09-17,0.0,6.9,34.0
19103,0.0,"[{'id': 18, 'name': 'Drama'}]",196359.0,tt1439558,Max Rose,2016-09-02,66880.0,5.3,8.0
19104,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",430026.0,tt6264244,Season's Greetings,2016-12-11,0.0,5.0,14.0
19105,0.0,"[{'id': 99, 'name': 'Documentary'}]",393627.0,tt5635006,21 Days Under the Sky,2016-05-03,0.0,6.7,10.0
19106,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",424656.0,tt5526456,クレヨンしんちゃん 爆睡！ユメミーワールド大突撃,2016-04-16,0.0,7.6,28.0
19107,0.0,"[{'id': 99, 'name': 'Documentary'}]",414922.0,tt5300352,Murder of a President,2016-02-02,0.0,7.6,5.0
19108,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",296867.0,tt4457020,El Jeremías,2016-10-21,0.0,6.6,32.0
19109,0.0,"[{'id': 18, 'name': 'Drama'}]",403586.0,tt4061944,Te Ata,2017-10-13,0.0,7.3,26.0
19110,0.0,"[{'id': 99, 'name': 'Documentary'}]",373446.0,tt4632316,Gleason,2016-07-30,0.0,8.3,45.0
19111,0.0,"[{'id': 99, 'name': 'Documentary'}]",398287.0,tt5730882,They Call Us Monsters,2016-06-06,0.0,6.8,16.0
19112,0.0,"[{'id': 35, 'name': 'Comedy'}]",410965.0,tt5571712,Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,2016-08-26,0.0,6.2,9.0
19113,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",446594.0,tt4058012,96 Souls,2016-06-03,0.0,5.0,8.0
19114,450000.0,"[{'id': 53, 'name': 'Thriller'}]",405901.0,tt3682546,Betrothed,2016-07-15,0.0,3.4,7.0
19115,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",415044.0,tt3631282,The Evil Gene,2016-09-08,0.0,3.5,4.0
19116,0.0,"[{'id': 99, 'name': 'Documentary'}]",353259.0,tt2662710,Lucha Mexico,2016-07-15,0.0,6.5,10.0
19117,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",500270.0,tt2939114,Dark Harvest,2016-09-02,0.0,4.3,6.0
19118,0.0,"[{'id': 99, 'name': 'Documentary'}]",386028.0,tt5372452,The Million Dollar Duck,2016-01-24,0.0,6.5,10.0
19119,0.0,"[{'id': 99, 'name': 'Documentary'}]",313705.0,tt2516424,Dying to Know: Ram Dass & Timothy Leary,2016-08-26,0.0,7.5,6.0
19120,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 10770, 'name': 'TV Movie'}]",455509.0,tt5592256,Turbulence,2016-12-01,0.0,6.3,13.0
19121,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",405899.0,tt2484254,Beautiful Prison,2016-07-12,0.0,5.1,12.0
19122,0.0,"[{'id': 99, 'name': 'Documentary'}]",376515.0,tt5278964,Becoming Mike Nichols,2016-01-28,0.0,6.9,11.0
19123,0.0,"[{'id': 27, 'name': 'Horror'}]",414910.0,tt4341528,Tonight It's You,2016-06-24,0.0,6.6,14.0
19124,2500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}, {'id': 14, 'name': 'Fantasy'}]",397204.0,tt2027215,Six Gun Savior,2016-07-05,0.0,4.8,4.0
19125,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",330266.0,tt3963640,Late Night Double Feature,2016-12-06,0.0,5.5,10.0
19126,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",424000.0,tt6206026,Fairy Dust,2016-10-30,0.0,7.8,7.0
19127,0.0,"[{'id': 53, 'name': 'Thriller'}]",433308.0,tt5286156,10 Year Reunion,2016-10-23,0.0,4.9,7.0
19128,0.0,"[{'id': 35, 'name': 'Comedy'}]",414743.0,tt5707274,Martin Lawrence Doin’ Time,2016-09-09,0.0,5.4,13.0
19129,0.0,"[{'id': 99, 'name': 'Documentary'}]",399264.0,tt5648966,Growing Up Coy,2016-06-16,0.0,7.4,19.0
19130,0.0,"[{'id': 99, 'name': 'Documentary'}]",400668.0,tt5641138,KidPoker,2015-12-01,0.0,6.8,8.0
19131,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",397366.0,tt5871184,機動戦士ガンダム THE ORIGIN III 暁の蜂起,2016-05-21,477689.0,7.7,15.0
19132,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",285225.0,tt2517298,Stomping Ground,2014-06-08,0.0,6.7,3.0
19133,0.0,"[{'id': 28, 'name': 'Action'}]",421259.0,tt3453648,Bus Driver,2016-10-04,0.0,5.4,11.0
19134,0.0,"[{'id': 99, 'name': 'Documentary'}]",359093.0,tt4875844,The 24 Hour War,2016-11-20,0.0,7.1,45.0
19135,0.0,"[{'id': 99, 'name': 'Documentary'}]",357799.0,tt4161074,פרינסס שואו,2016-05-27,0.0,6.4,7.0
19136,0.0,"[{'id': 18, 'name': 'Drama'}]",371464.0,tt4071086,Wild,2016-04-14,0.0,6.2,50.0
19137,0.0,"[{'id': 99, 'name': 'Documentary'}]",410205.0,tt5937962,"All Governments Lie: Truth, Deception, and the Spirit of I.F. Stone",2016-11-04,0.0,7.5,10.0
19138,0.0,"[{'id': 99, 'name': 'Documentary'}]",381027.0,tt4093700,Espaço Além - Marina Abramović e o Brasil,2016-05-19,0.0,7.4,9.0
19139,0.0,"[{'id': 99, 'name': 'Documentary'}]",385761.0,tt5590718,All This Panic,2017-03-31,0.0,6.2,13.0
19140,0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",410869.0,tt5878262,Ever After High: Epic Winter,2016-08-04,0.0,7.2,15.0
19141,0.0,"[{'id': 18, 'name': 'Drama'}]",520629.0,tt8268064,Genesee,2016-12-16,0.0,9.3,6.0
19142,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",382814.0,tt4030560,Little Mermaid,2016-11-02,0.0,6.5,7.0
19143,300.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",454963.0,tt5354458,Conspiracy Theory,2016-01-29,0.0,2.4,5.0
19144,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",463025.0,tt1558259,Simple Creature,2016-08-08,0.0,6.6,7.0
19145,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",381035.0,tt4938050,Jean of the Joneses,2016-06-01,0.0,6.6,7.0
19146,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",380114.0,tt5135416,The Emperor of Time,2016-01-22,0.0,6.3,6.0
19147,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",388374.0,tt4609262,Rescue Dogs,2016-04-01,0.0,5.5,4.0
19148,0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",459471.0,tt5457222,Anomaly,2016-08-22,0.0,3.3,9.0
19149,0.0,"[{'id': 16, 'name': 'Animation'}]",408992.0,tt5797476,The Early Hatchling Gets The Worm,2016-06-10,0.0,5.4,7.0
19150,0.0,"[{'id': 18, 'name': 'Drama'}]",301339.0,tt4048168,Coming Through the Rye,2016-10-13,0.0,6.3,20.0
19151,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 12, 'name': 'Adventure'}]",369237.0,tt5226436,The Fourth Phase,2016-10-02,0.0,6.4,18.0
19152,0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",420478.0,tt1773389,Einstein's God Model,2016-08-19,0.0,5.7,20.0
19153,0.0,"[{'id': 35, 'name': 'Comedy'}]",391743.0,tt5585718,Curmudgeons,2016-04-15,0.0,7.6,24.0
19154,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 16, 'name': 'Animation'}]",376236.0,tt5236900,Nuts!,2016-01-22,0.0,6.7,25.0
19155,0.0,"[{'id': 53, 'name': 'Thriller'}]",390587.0,tt4447518,Tiger Raid,2016-10-07,0.0,4.9,10.0
19156,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",399183.0,tt5278300,Cyborg Hookers,2016-01-24,0.0,5.5,6.0
19157,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",424049.0,tt6072870,7 Rules,2016-09-25,0.0,5.5,4.0
19158,0.0,"[{'id': 99, 'name': 'Documentary'}]",318852.0,tt2317088,Sons of Ben,2015-06-13,0.0,6.6,5.0
19159,1000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",413747.0,tt1742327,Black Tar Road,2016-07-28,0.0,4.2,10.0
19160,750000.0,"[{'id': 99, 'name': 'Documentary'}]",424132.0,tt6151042,Rush: Time Stand Still,2016-11-03,0.0,8.5,6.0
19161,0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",385585.0,tt5589750,Sandra Brown's White Hot,2016-04-17,0.0,4.9,14.0
19162,0.0,"[{'id': 16, 'name': 'Animation'}]",424889.0,tt6151826,Norman Television,2016-12-06,0.0,6.3,11.0
19163,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",379960.0,tt5249484,Too Legit,2016-01-23,0.0,4.7,6.0
19164,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",485983.0,,Aquarium,2016-07-30,0.0,9.0,1.0
19165,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",442236.0,tt5719232,Finding Oscar,2016-09-03,21246.0,7.8,10.0
19166,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",386128.0,tt4026034,Hired Gun,2017-06-29,0.0,7.0,29.0
19167,4000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",438283.0,tt3946960,Chapter & Verse,2017-02-03,0.0,7.3,6.0
19168,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",376451.0,tt5280984,How To Tell You're A Douchebag,2016-01-25,0.0,3.6,9.0
19169,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",367196.0,tt5128712,點五步,2016-04-23,0.0,6.4,15.0
19170,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 99, 'name': 'Documentary'}, {'id': 878, 'name': 'Science Fiction'}]",399623.0,tt3190158,Passage to Mars,2016-05-31,0.0,4.3,11.0
19171,0.0,"[{'id': 10402, 'name': 'Music'}]",393806.0,,Sia - Live at Coachella,2016-04-17,0.0,9.0,1.0
19172,0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",421631.0,tt6269700,Operation Christmas,2016-11-20,0.0,6.3,40.0
19173,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",362216.0,tt4876302,Collective: Unconscious,2016-03-13,0.0,6.2,9.0
19174,0.0,"[{'id': 10402, 'name': 'Music'}]",411990.0,tt8584094,Endless,2016-08-19,0.0,9.5,6.0
19175,0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 53, 'name': 'Thriller'}]",401392.0,tt4972386,Broken Promise,2016-02-13,0.0,5.9,7.0
19176,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",400252.0,tt4867024,Evidence of Truth,2016-05-22,0.0,5.5,12.0
19177,0.0,"[{'id': 99, 'name': 'Documentary'}]",352403.0,tt4061760,We Love Paleo,2016-01-01,0.0,5.0,4.0
19178,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",394433.0,tt5661506,The Odyssey,2016-04-24,0.0,8.6,9.0
19179,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",402592.0,tt4985954,Electric Nostalgia,2016-06-09,0.0,7.2,4.0
19180,0.0,"[{'id': 99, 'name': 'Documentary'}]",394435.0,tt4527254,Dear President Obama,2016-03-17,0.0,7.5,2.0
19181,0.0,"[{'id': 28, 'name': 'Action'}]",431575.0,tt6343680,The Rogue One: A Star Wars Toy Story,2016-12-15,0.0,6.7,17.0
19182,0.0,"[{'id': 99, 'name': 'Documentary'}]",418394.0,tt5773882,Bodyguards: Secret Lives from the Watchtower,2016-10-01,0.0,4.6,5.0
19183,0.0,"[{'id': 18, 'name': 'Drama'}]",424979.0,tt3276618,Little Miss Perfect,2016-01-21,0.0,6.9,6.0
19184,0.0,"[{'id': 99, 'name': 'Documentary'}]",399267.0,tt5784340,The Trans List,2016-12-05,0.0,6.8,11.0
19185,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",426670.0,tt5713426,Dolly Parton's Christmas of Many Colors: Circle of Love,2016-11-30,0.0,6.3,18.0
19186,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",391207.0,tt2087989,The Tell-Tale Heart,2016-04-05,0.0,4.8,6.0
19187,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",367807.0,tt2461030,Deserted,2016-09-15,0.0,4.5,20.0
19188,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",379992.0,tt5496244,"Signed, Sealed, Delivered: From the Heart",2016-02-21,0.0,7.4,17.0
19189,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",438913.0,tt5220430,Dead West,2016-01-01,0.0,3.8,5.0
19190,0.0,"[{'id': 10751, 'name': 'Family'}]",422623.0,tt6860128,Asino vola,2015-08-06,0.0,4.2,6.0
19191,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",387929.0,tt5680368,This House Has People in It,2016-03-16,0.0,7.3,24.0
19192,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",444689.0,tt3709442,Quarries,2016-10-26,0.0,5.0,32.0
19193,,,,,,,,,
19194,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",191975.0,tt2088832,The Adventures of Mickey Matson and the Copperhead Conspiracy,2012-05-10,0.0,5.2,21.0
19195,0.0,"[{'id': 28, 'name': 'Action'}]",442949.0,tt3006588,Rising Fear,2017-04-20,0.0,4.7,10.0
19196,0.0,"[{'id': 35, 'name': 'Comedy'}]",417341.0,tt3176776,Silver Skies,2016-09-22,0.0,6.2,4.0
19197,0.0,"[{'id': 35, 'name': 'Comedy'}]",431649.0,tt6329904,Mr. Neighbor's House,2016-12-02,0.0,9.0,1.0
19198,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",477906.0,tt4653950,Swing Away,2017-10-13,0.0,6.2,5.0
19199,0.0,"[{'id': 99, 'name': 'Documentary'}]",383267.0,tt3464290,Crazy About Tiffany's,2016-02-19,0.0,7.2,10.0
19200,0.0,"[{'id': 99, 'name': 'Documentary'}]",350175.0,tt4106028,COMIX: Beyond the Comic Book Pages,2015-12-31,0.0,6.0,8.0
19201,0.0,"[{'id': 99, 'name': 'Documentary'}]",423966.0,tt6108612,The Connected Universe,2016-10-31,0.0,8.3,3.0
19202,,,,,,,,,
19203,0.0,"[{'id': 53, 'name': 'Thriller'}]",403018.0,tt3645178,Element,2016-06-10,0.0,9.0,1.0
19204,0.0,"[{'id': 18, 'name': 'Drama'}]",381094.0,tt6744860,Llévame Contigo,2016-03-11,0.0,4.4,12.0
19205,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",421390.0,tt6148310,Chainsaw,2016-10-12,0.0,6.1,9.0
19206,0.0,"[{'id': 99, 'name': 'Documentary'}]",432518.0,tt5354362,Climate Hustle,2016-03-31,0.0,4.4,5.0
19207,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",420967.0,tt4943236,Girlfriends of Christmas Past,2016-10-25,0.0,4.7,22.0
19208,0.0,"[{'id': 27, 'name': 'Horror'}]",395319.0,tt2278911,Definition of Fear,2015-12-05,0.0,7.1,5.0
19209,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",385104.0,tt4365062,Lilin's Brood,2016-02-12,0.0,3.5,4.0
19210,0.0,"[{'id': 18, 'name': 'Drama'}]",376086.0,tt4123876,Oscuro Animal,2016-06-29,0.0,5.8,6.0
19211,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",371461.0,tt5105218,Halal Love,2016-07-07,0.0,5.8,6.0
19212,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",167859.0,tt2577668,Prep School,2016-07-05,0.0,5.0,5.0
19213,0.0,"[{'id': 99, 'name': 'Documentary'}]",379053.0,tt5374070,A World Unseen: The Revenant,2016-01-21,0.0,6.1,14.0
19214,0.0,"[{'id': 10751, 'name': 'Family'}]",427561.0,tt6119048,An American Girl Story: Maryellen 1955 - Extraordinary Christmas,2016-11-25,0.0,8.0,7.0
19215,0.0,"[{'id': 18, 'name': 'Drama'}]",450015.0,tt5884888,20 Seconds of Courage,2016-04-15,0.0,8.8,10.0
19216,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",429713.0,tt6267458,The Void,2016-11-08,0.0,5.3,3.0
19217,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",427279.0,tt3503454,Christmas All Over Again,2016-12-13,0.0,4.4,10.0
19218,0.0,[],531769.0,tt6322422,The Men of Outpost 31,2016-10-11,0.0,8.3,3.0
19219,,,,,,,,,
19220,0.0,"[{'id': 99, 'name': 'Documentary'}]",424807.0,tt6103722,The Choice 2016,2016-11-05,0.0,5.6,5.0
19221,0.0,"[{'id': 99, 'name': 'Documentary'}]",429707.0,tt4650516,Craft: The California Beer Documentary,2016-05-14,0.0,8.0,3.0
19222,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",459037.0,tt4885916,美人鱼之海盗来袭,2015-07-31,0.0,3.8,3.0
19223,0.0,[],421463.0,tt5096400,Krishnopokkho,2016-02-26,0.0,6.5,4.0
19224,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",393789.0,tt5262444,Killer,2016-01-16,0.0,7.3,9.0
19225,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",370213.0,tt5278928,Sonita,2015-11-20,0.0,6.8,20.0
19226,0.0,"[{'id': 99, 'name': 'Documentary'}]",367686.0,tt2462276,The Anthropologist,2016-06-01,0.0,10.0,3.0
19227,10000.0,[],433884.0,tt5909754,After Adderall,2016-07-30,0.0,3.5,2.0
19228,0.0,"[{'id': 35, 'name': 'Comedy'}]",429797.0,tt5875654,Tom Papa: Human Mule,2016-12-09,0.0,6.3,6.0
19229,0.0,"[{'id': 99, 'name': 'Documentary'}]",394176.0,tt5628044,Enter the Battlefield: Life on the Magic - The Gathering Pro Tour,2016-04-26,0.0,6.6,10.0
19230,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 80, 'name': 'Crime'}]",415814.0,tt2042712,Where is Robert Fisher?,2011-10-07,0.0,6.5,12.0
19231,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",402434.0,tt4062756,South of 8,2017-02-11,0.0,5.8,3.0
19232,0.0,"[{'id': 35, 'name': 'Comedy'}]",429106.0,,Millennials: The Musical,2016-11-29,0.0,6.8,2.0
19233,0.0,"[{'id': 99, 'name': 'Documentary'}]",418601.0,tt6140128,Dennis Hopper: Uneasy Rider,2016-06-29,0.0,6.3,3.0
